gene,SRR33374996,SRR33375001,SRR33374995,SRR33374999,SRR33374997,SRR33375000
ENSG00000301425,2.0,4.0,2.0,1.0,3.439,0.0
ENSG00000301426,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301427,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301428,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301429,0.0,5.005,4.015,0.0,1.001,1.0
ENSG00000301430,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301431,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301432,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301433,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301434,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301435,1.988,1.0,0.0,0.0,0.0,0.903
ENSG00000301436,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301437,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301438,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301439,3.0,1.0,6.0,0.0,1.0,0.0
ENSG00000301440,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301441,0.0,0.0,8.0,1.0,1.0,0.0
ENSG00000301442,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301443,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301444,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301445,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301446,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301447,0.0,0.0,1.0,1.0,0.0,0.0
ENSG00000301448,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000301449,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301450,6.0,5.0,6.0,3.0,5.0,6.0
ENSG00000301451,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301452,4.408,7.06,5.162,1.933,4.934,0.0
ENSG00000301453,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301454,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000301455,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301456,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301457,1.0,1.0,3.0,0.0,1.0,2.0
ENSG00000301458,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301459,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301460,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301461,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301462,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301463,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301464,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301465,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301466,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301467,1.0,4.25,0.0,0.0,0.0,0.0
ENSG00000301468,0.0,0.0,1.403,0.0,0.0,0.0
ENSG00000301469,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301470,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301471,0.0,0.0,0.0,0.0,2.465,1.034
ENSG00000301472,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000301473,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301474,2.934,1.013,6.875,0.0,0.0,0.0
ENSG00000301475,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301476,5.26,4.0,11.0,15.0,2.0,5.0
ENSG00000301477,1.998,1.114,2.0,8.675,0.0,1.0
ENSG00000301478,15.157,14.987,9.0,5.045,11.332,13.0
ENSG00000301479,1.022,0.0,1.001,2.022,0.0,0.0
ENSG00000301480,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301481,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301482,8.229,2.077,12.796,1.0,2.0,3.294
ENSG00000301483,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301484,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301485,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301486,1.44,3.524,5.067,0.0,2.013,3.0
ENSG00000301487,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301488,1.006,1.19,4.65,0.0,0.0,0.0
ENSG00000301489,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301490,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301491,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301492,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301493,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301494,11.978,10.197,9.185,1.012,0.0,6.46
ENSG00000301495,1.0,1.0,1.0,1.0,0.0,0.0
ENSG00000301496,0.0,0.0,0.0,4.0,2.0,0.0
ENSG00000301497,3.728,1.0,6.000000000000001,1.0,0.0,0.0
ENSG00000301498,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301499,18.006,23.0,23.006999999999998,23.0,12.0,26.0
ENSG00000301500,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301501,2.0,1.0,0.0,0.0,0.0,0.0
ENSG00000301502,0.0,0.0,0.0,0.0,2.0,0.0
ENSG00000301503,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301504,7.0,6.0,2.0,1.0,10.0,0.0
ENSG00000301505,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301506,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301507,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301508,5.0,4.0,3.0,4.0,1.0,2.0
ENSG00000301509,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301510,2.196,3.0,6.056,4.0,1.0,1.0
ENSG00000301511,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301512,1.0,2.002,1.003,3.0,1.0,1.0
ENSG00000301513,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301514,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301515,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301516,0.0,3.014,6.985,0.0,0.0,0.0
ENSG00000301517,1.0,1.0,2.0,6.0,4.0,5.0
ENSG00000301518,0.0,1.001,0.0,1.0,0.0,0.0
ENSG00000301519,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301520,1.0,1.0,5.0,0.0,0.0,3.0
ENSG00000301521,1.0,6.0,5.0,7.9990000000000006,11.0,4.0
ENSG00000301522,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301523,12.024,4.345,24.752,3.06,2.29,5.0
ENSG00000301524,2.0,0.0,4.0,0.0,0.0,0.0
ENSG00000301525,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301526,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301527,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301528,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301529,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301530,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000301531,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301532,2.002,6.007,0.0,0.0,8.0,1.0
ENSG00000301533,0.0,0.0,0.0,3.0,0.0,0.0
ENSG00000301534,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301535,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301536,4.0,0.0,0.0,0.0,2.0,0.0
ENSG00000301537,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301538,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301539,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301540,0.0,0.0,1.0,0.0,3.0,0.0
ENSG00000301541,0.0,0.0,2.0,1.0,0.0,0.0
ENSG00000301542,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301543,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301544,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301545,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301546,1.0,2.0,1.0,1.0,0.0,0.0
ENSG00000301547,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301548,42.989,47.16,46.356,30.743,32.046,30.956
ENSG00000301549,14.409,12.842,9.763,3.101,4.815,1.372
ENSG00000301550,0.0,4.0,0.0,1.0,0.0,2.0
ENSG00000301551,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000301552,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301553,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301554,2.0,2.0,1.0,1.0,1.0,2.0
ENSG00000301555,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301556,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301557,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301558,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301559,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301560,0.0,0.0,0.0,0.0,1.0,2.0
ENSG00000301561,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301562,23.09,17.826999999999998,15.475999999999999,28.0,22.593,23.908
ENSG00000301563,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301564,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301565,7.495,6.061,10.556000000000001,20.490000000000002,14.229999999999999,9.032
ENSG00000301566,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301567,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000301568,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301569,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301570,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301571,3.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301572,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301574,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301575,0.0,0.0,2.0,1.0,0.0,0.0
ENSG00000301576,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301577,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301578,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301579,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301580,0.0,2.0,0.0,0.0,0.0,1.0
ENSG00000301581,0.0,1.013,3.0,2.0,0.0,0.995
ENSG00000301582,5.256,8.07,5.71,3.634,4.005,5.104
ENSG00000301583,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301584,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301585,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301586,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301588,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301589,2.0,1.0,0.0,0.0,0.0,0.0
ENSG00000301590,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301591,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301592,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301593,0.0,0.0,1.022,1.347,0.0,0.0
ENSG00000301594,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301595,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301596,0.0,0.0,2.0,0.0,0.0,0.0
ENSG00000301597,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301598,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301599,0.0,0.0,0.0,0.0,3.0,0.0
ENSG00000301600,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301601,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301602,1.0,1.0,1.0,9.0,13.0,4.0
ENSG00000301603,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000301604,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301605,2.0,3.0,4.0,0.0,0.0,0.0
ENSG00000301606,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301607,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301608,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301609,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301610,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301611,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000301612,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301613,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301614,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301615,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301616,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301617,1.0,0.0,2.0,0.0,0.0,0.0
ENSG00000301618,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301619,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301620,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301621,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301622,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000301623,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301624,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301625,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301626,0.0,0.0,0.0,0.0,0.975,0.0
ENSG00000301627,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000301628,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301629,3.008,4.208,1.04,0.0,2.0,0.0
ENSG00000301630,4.0,3.0,2.0,0.0,0.0,0.0
ENSG00000301631,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301632,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301633,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301634,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301635,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301636,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301637,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301638,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301639,53.0,59.0,68.0,37.337,46.0,23.0
ENSG00000301640,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301641,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301642,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301643,0.0,0.0,0.0,1.0,2.0,1.0
ENSG00000301644,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301645,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301646,0.0,1.0,0.0,0.0,2.0,0.0
ENSG00000301647,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301648,3.0,0.0,0.0,1.0,0.0,3.0
ENSG00000301649,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301650,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301651,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301652,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301653,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301654,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301655,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301656,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301657,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301658,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301659,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301660,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301661,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301662,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301663,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301664,4.592,5.0,6.0,7.455,8.0,5.0
ENSG00000301665,12.918,22.811999999999998,7.836,13.870000000000001,6.015000000000001,9.001
ENSG00000301666,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301667,1.0,1.0,2.0,2.0,2.0,0.0
ENSG00000301668,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301669,2.0,3.0,10.0,7.0,3.0,1.0
ENSG00000301670,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301671,3.0,2.0,0.0,1.0,1.001,0.0
ENSG00000301672,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301673,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301674,1.002,0.0,1.995,0.0,0.0,2.0
ENSG00000301675,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301676,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301677,0.0,0.0,0.97,0.0,0.0,0.0
ENSG00000301678,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301679,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301680,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301681,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301682,7.088,14.146,10.0,7.0,7.0,4.0
ENSG00000301683,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301684,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301685,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301686,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301687,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301688,151.79399999999998,116.166,173.44899999999998,107.088,128.884,75.995
ENSG00000301689,5.0,5.043,6.0,4.0,1.0,3.0
ENSG00000301690,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301691,25.0,27.0,20.0,10.0,6.0,16.0
ENSG00000301692,2.0,0.0,2.0,1.0,3.0,0.0
ENSG00000301693,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301694,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301695,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301696,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301697,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301698,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301699,0.0,3.0,1.0,1.0,0.0,0.0
ENSG00000301700,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301701,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301702,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301703,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301704,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301705,5.0,2.0,4.0,5.0,3.0,1.0
ENSG00000301706,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301707,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301708,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301709,1.001,6.2,6.362,6.621,4.434,9.894
ENSG00000301710,2.0,0.0,3.0,0.0,1.0,0.0
ENSG00000301711,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301712,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301713,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000301714,3.0,1.0,0.0,0.0,0.0,0.0
ENSG00000301715,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301716,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301717,3.0,2.0,1.0,1.0,2.0,0.0
ENSG00000301718,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301719,5.003,9.006,11.493,6.015,4.949,3.045
ENSG00000301720,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301721,2.0,4.0,4.0,7.0,1.0,3.0
ENSG00000301722,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301723,4.0,2.0,3.0,3.0,10.0,5.0
ENSG00000301724,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301725,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301726,2.0,2.0,8.0,0.0,3.0,2.0
ENSG00000301727,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301728,14.0,37.0,25.0,29.0,28.0,20.0
ENSG00000301729,0.0,1.0,2.997,1.0,0.0,2.0
ENSG00000301730,0.0,4.0,0.0,2.0,1.0,5.0
ENSG00000301731,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301732,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000301733,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301734,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301735,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301736,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301737,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301738,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301739,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301740,0.0,3.567,2.414,5.14,0.0,0.0
ENSG00000301741,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301742,0.0,10.783,5.305,8.235,3.011,8.285
ENSG00000301743,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301744,1.018,1.0,2.009,1.0,0.0,2.354
ENSG00000301745,36.0,38.0,30.0,14.0,24.0,26.0
ENSG00000301746,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301747,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301748,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301749,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000301750,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301751,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301752,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301753,3.0,0.0,2.0,1.0,0.0,0.0
ENSG00000301754,4.0,9.133,10.0,0.0,3.0,3.0
ENSG00000301755,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301756,0.0,1.085,0.0,2.0,1.0,1.0
ENSG00000301757,1.0,3.0,2.0,3.0,2.0,0.0
ENSG00000301758,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301759,7.01,10.568,0.0,0.0,0.0,6.71
ENSG00000301760,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301762,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301763,0.0,0.0,0.0,0.0,1.0,1.0
ENSG00000301764,0.0,5.591,2.313,0.0,3.172,0.0
ENSG00000301765,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301766,0.0,9.0,4.0,0.0,8.0,0.0
ENSG00000301767,0.0,1.0,1.0,3.0,0.0,0.0
ENSG00000301768,2.0,2.0,0.0,1.0,0.0,0.0
ENSG00000301769,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301770,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301771,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301772,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301773,6.0,19.0,25.0,46.001000000000005,40.001000000000005,23.0
ENSG00000301774,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301775,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000301776,9.293,17.51,10.341,4.357,1.667,5.041
ENSG00000301777,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301778,3.586,3.905,5.041,2.0,4.409,2.006
ENSG00000301779,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301780,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301781,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301782,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301783,2.0,0.0,2.346,3.0,1.0,0.0
ENSG00000301784,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301785,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301786,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301788,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301789,3.0,3.0,0.0,1.0,2.0,0.0
ENSG00000301790,2.0,2.0,4.0,1.0,0.0,0.0
ENSG00000301791,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301792,1.0,0.0,0.0,1.0,1.0,0.0
ENSG00000301793,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301794,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000301795,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301796,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000301797,2.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301798,6.039,0.0,2.999,2.0,1.0,0.0
ENSG00000301799,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301801,2.0,2.0,0.0,0.0,0.0,1.0
ENSG00000301802,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301803,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301804,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301805,4.904,4.009,3.307,1.0,2.013,0.0
ENSG00000301806,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301807,10.0,8.0,1.0,9.0,2.0,0.0
ENSG00000301808,3.003,5.355,1.001,1.001,3.0,0.0
ENSG00000301809,10.0,11.0,8.439,5.665,5.0,11.0
ENSG00000301810,13.058,7.324,3.595,8.57,3.619,4.559
ENSG00000301811,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301812,6.0,11.0,5.0,2.0,4.0,7.0
ENSG00000301813,4.404,3.499,5.0329999999999995,0.0,1.154,1.0
ENSG00000301814,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301815,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301816,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301817,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301818,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301819,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301820,11.435,0.0,1.208,2.498,0.0,0.0
ENSG00000301821,0.903,0.0,1.0,3.0,0.0,0.0
ENSG00000301823,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301824,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301825,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301826,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301827,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301828,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301830,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000301831,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000301832,2.15,3.316,0.0,0.0,0.0,0.0
ENSG00000301833,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301834,1.329,5.016,4.35,0.0,0.0,4.0
ENSG00000301835,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000301836,0.0,1.0,2.0,0.0,0.0,0.0
ENSG00000301837,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301838,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301839,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301840,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301841,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000301842,2.63,2.0,3.048,7.0,3.0,5.0
ENSG00000301843,3.0,6.0,4.0,2.0,1.0,3.0
ENSG00000301844,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301845,0.0,2.0,0.0,0.0,0.0,0.0
ENSG00000301846,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301847,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301848,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301849,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000301850,0.0,0.0,0.0,1.126,0.0,0.0
ENSG00000301851,3.655,1.298,1.0,4.012,5.219,3.01
