comparison,gene,chrom,start,end,strand,junction_class,lsv_type,PSI_knockdown,PSI_control,delta_PSI,CI95_low,CI95_high,q_value,reads_knockdown,reads_control,LSV_total_knockdown,LSV_total_control
562_mRNA,SEC14L1,17,77216271,77216361,+,fully novel,acceptor,0.53624275,0.13632275,0.39992,0.1660995978966904,0.5652173913043478,3.95213189075353e-07,45.0,38.0,84.0,232.0
562_mRNA,DPY19L3,19,32439011,32439111,+,novel splice site,acceptor,0.4612577499999999,0.1325734999999999,0.32868425,0.1727688787185355,0.4446100347739692,0.0009720813776817,26.0,13.0,56.0,99.0
562_mRNA,ITPRID2,2,181911234,181913844,+,novel splice site,acceptor,0.310038,0.04134175,0.2686962499999999,0.163076923076923,0.347608024691358,1.3875399418090696e-06,41.0,8.0,131.0,187.0
562_mRNA,.,20,32527914,32632892,.,novel splice site,acceptor,0.480004,0.18131375,0.29869025,0.1846153846153846,0.4220430107526882,0.0065806901073266,36.0,11.0,75.0,61.0
562_mRNA,FAM118A,22,45328146,45328391,+,novel splice site,acceptor,0.39627075,0.0001,0.39617075,0.0555555555555555,0.5581395348837209,0.0002074089414725,25.0,0.0,61.0,28.0
562_mRNA,CPOX,3,98590658,98591099,-,novel splice site,acceptor,0.67371525,0.0975805,0.57613475,0.4411027568922305,0.7142857142857143,8.287647601834592e-06,27.0,4.0,40.0,40.0
562_mRNA,.,3,101626412,101634341,.,fully novel,acceptor,0.9824035,0.63622275,0.34618075,0.2002457002457003,0.5714285714285714,0.000193809727051,60.0,23.0,61.0,36.0
562_mRNA,.,3,163516342,163518872,.,fully novel,acceptor,0.3925214999999999,0.1738152499999999,0.21870625,0.1122340425531915,0.3038194444444444,0.0146166187646994,37.0,19.0,94.0,111.0
562_mRNA,ZNF718,4,125297,126847,+,novel splice site,acceptor,0.5237452499999999,0.2188062499999999,0.3049389999999999,0.2234848484848484,0.4156862745098039,0.0205241696073774,33.0,9.0,63.0,41.0
562_mRNA,HNRNPD,4,82355402,82356801,-,novel splice site,acceptor,0.8474305,0.18131375,0.66611675,0.5136116152450091,0.8979591836734694,3.220333102161868e-08,22.0,34.0,26.0,185.0
562_mRNA,ENSG00000286251,4,126464303,126470867,-,novel splice site,acceptor,0.25129975,0.0001,0.25119975,0.2045454545454545,0.2954545454545454,0.003027380383411,22.0,0.0,88.0,31.0
562_mRNA,CEP72,5,648224,652987,+,novel splice site,acceptor,0.51874625,0.0001,0.51864625,0.4388888888888889,0.7272727272727273,6.428337531857319e-09,111.0,0.0,224.0,38.0
562_mRNA,LARP1,5,154811641,154817271,+,novel splice site,acceptor,0.74995,0.1475705,0.6023795000000001,0.4074074074074074,0.7777777777777778,5.75240660782476e-06,27.0,7.0,36.0,46.0
562_mRNA,CNOT6,5,180495756,180529274,+,novel splice site,acceptor,0.4075185,0.1738152499999999,0.23370325,0.0526315789473684,0.3592471358428805,0.011019191070991,55.0,14.0,135.0,80.0
562_mRNA,.,5,181301262,181304174,.,fully novel,acceptor,0.96115775,0.7374525,0.22370525,0.1238390092879256,1.0,0.0456315849078691,26.0,42.0,27.0,56.0
562_mRNA,ENSG00000301407,6,16267011,16267063,-,novel splice site,acceptor,0.39877025,0.09633075,0.3024395,0.0925925925925925,0.4754098360655737,3.603094780552328e-05,54.0,13.0,136.0,122.0
562_mRNA,C6orf62,6,24718694,24719859,-,novel splice site,acceptor,0.6474705,0.0001,0.6473705,0.0714285714285714,0.796875,0.0021798350834878,52.0,0.0,78.0,8.0
562_mRNA,H2BC11,6,27124322,27126314,-,fully novel,acceptor,0.75869825,0.0001,0.75859825,0.6451612903225806,1.0,1.0267944054540198e-14,33.0,0.0,44.0,59.0
562_mRNA,RPL7L1,6,42886736,42889180,+,fully novel,acceptor,0.6499699999999999,0.23380325,0.4161667499999999,0.0935064935064934,0.7761904761904762,0.0040430004773316,67.0,6.0,107.0,26.0
562_mRNA,RHAG,6,49615772,49619282,-,novel splice site,acceptor,0.45875825,0.0001,0.45865825,0.4210526315789473,0.5,6.261508315977931e-08,33.0,0.0,72.0,50.0
562_mRNA,FAM120B,6,170398362,170398983,+,fully novel,acceptor,0.5424915,0.1563187499999999,0.38617275,0.2346907993966817,0.5649310557727928,5.687533066249615e-07,58.0,25.0,108.0,164.0
562_mRNA,FAM120B,6,170399023,170399681,+,fully novel,acceptor,0.5424915,0.11632675,0.42616475,0.3083437110834371,0.7222222222222222,4.290745698138426e-06,39.0,12.0,73.0,97.0
562_mRNA,FAM120B,6,170399489,170400186,+,fully novel,acceptor,0.2875425,0.0425915,0.2449509999999999,0.1522166105499439,0.3333333333333333,6.963963281847401e-07,52.0,14.0,181.0,265.0
562_mRNA,ENSG00000230423,6,170742994,170745517,+,novel splice site,acceptor,0.9999,0.0001,0.9998,1.0,1.0,1.9606218731774224e-44,95.0,0.0,95.0,83.0
562_mRNA,RBM48,7,92536475,92536850,+,novel splice site,acceptor,0.27629475,0.03384325,0.2424515,0.0968992248062015,0.3461538461538461,0.0007661798171037,23.0,3.0,82.0,85.0
562_mRNA,ZNF212,7,149249421,149250158,+,novel splice site,acceptor,0.56373725,0.07383525,0.4899019999999999,0.3333333333333333,0.6065573770491803,5.659121570577047e-06,55.0,3.0,97.0,40.0
562_mRNA,PTP4A3,8,141415597,141421387,+,novel splice site,acceptor,0.46875625,0.0001,0.46865625,0.4354838709677419,0.5,0.0006678751888824,59.0,0.0,126.0,16.0
562_mRNA,PTP4A3,8,141418019,141421387,+,novel splice site,acceptor,0.2550489999999999,0.0001,0.254949,0.2096774193548387,0.296875,0.0256739955732416,32.0,0.0,126.0,16.0
562_mRNA,UHRF2,9,6465847,6475390,+,novel splice site,acceptor,0.39627075,0.03884225,0.3574285,0.2939958592132505,0.40625,1.5699641396459602e-05,21.0,4.0,53.0,97.0
562_mRNA,IARS1,9,92271580,92288217,-,fully novel,acceptor,0.475005,0.0001,0.474905,0.4339622641509434,0.5,7.376481973506345e-12,75.0,0.0,157.0,69.0
562_mRNA,PRRC2B,9,131486542,131487166,+,novel splice site,acceptor,0.26879625,0.0001,0.26869625,0.2314814814814814,0.3015873015873015,3.5722121484545313e-11,63.0,0.0,234.0,157.0
562_mRNA,EEF1A1P5,9,133019541,133020238,+,fully novel,acceptor,0.689962,0.30378925,0.3861727499999999,0.0546809841534612,0.7241379310344828,1.3817746087257864e-14,360.0,270.0,626.0,903.0
562_mRNA,MAN1B1,9,137102982,137103990,+,fully novel,acceptor,0.59623075,0.04884025,0.5473905,0.289002557544757,0.9375,5.215234434757854e-07,23.0,3.0,39.0,62.0
562_mRNA,.,GL000205.2,138303,140572,.,fully novel,acceptor,0.4612577499999999,0.0001,0.46115775,0.3066666666666666,0.7313432835820896,2.1668501471385815e-07,95.0,0.0,217.0,38.0
562_mRNA,.,KI270744.1,15867,16060,.,fully novel,acceptor,0.9999,0.79119175,0.20870825,0.1944444444444444,0.2272727272727273,0.0161653106470229,27.0,46.0,27.0,58.0
562_mRNA,.,KI270744.1,131473,134115,.,fully novel,acceptor,0.3137872499999999,0.05633875,0.2574484999999999,0.1278254538314913,0.6576168929110106,2.144604398863099e-10,83.0,49.0,303.0,895.0
562_mRNA,.,KI270745.1,7832,9208,.,fully novel,acceptor,0.724955,0.3362827499999999,0.38867225,0.0986842105263158,0.7407407407407407,0.0060311405900691,23.0,24.0,32.0,73.0
562_mRNA,.,KI270745.1,12431,13529,.,fully novel,acceptor,0.5349929999999999,0.32128575,0.2137072499999999,0.14321608040201,0.2850259067357512,0.0019076795126751,108.0,126.0,202.0,392.0
562_mRNA,.,KI270745.1,13721,15781,.,fully novel,acceptor,0.9474105,0.704959,0.2424514999999999,0.0731090311156084,0.3406940063091482,8.314209468458087e-07,172.0,344.0,183.0,494.0
562_mRNA,.,KI270745.1,15840,16950,.,fully novel,acceptor,0.51124775,0.30378925,0.2074585,0.0752125572269457,0.3655908639523337,0.0018917083171725,108.0,135.0,215.0,452.0
562_mRNA,ENSG00000289245,X,49143791,49145135,-,novel splice site,acceptor,0.52124575,0.2238052499999999,0.2974405,0.0648148148148147,0.4044418468731736,0.0185480449868551,45.0,9.0,86.0,41.0
562_totalRNA,LINC00115,1,739025,740128,-,fully novel,donor,0.9624075,0.4950009999999999,0.4674065,0.2148780741222601,0.9666666666666668,4.766728573783919e-07,104.0,40.0,108.0,75.0
562_totalRNA,UBC,12,124912428,124913567,-,fully novel,donor,0.8774244999999999,0.50374925,0.3736752499999999,0.0561330865680035,0.4475766423018803,2.4742326708677017e-12,3463.0,3964.0,4673.0,7928.0
562_totalRNA,ENSG00000265401,17,16381116,16382046,-,fully novel,donor,0.91116775,0.205059,0.70610875,0.3458212954821421,0.8400591133004922,2.4128275822011246e-20,148.0,103.0,179.0,359.0
562_totalRNA,DPY19L3,19,32437340,32438942,+,novel splice site,donor,0.3775245,0.1725654999999999,0.204959,0.1672330950427751,0.2643594584372438,0.0108185439368876,155.0,64.0,407.0,385.0
562_totalRNA,ENSG00000274276,21,6464982,6467447,-,novel splice site,donor,0.9999,0.709958,0.289942,0.2452830188679244,0.330188679245283,2.6693242386969383e-05,69.0,151.0,69.0,212.0
562_totalRNA,CHCHD6,3,126917923,126957415,+,novel splice site,donor,0.5674865,0.22880425,0.33868225,0.0667656387793474,0.5930413698441691,0.013628473932467,53.0,18.0,95.0,75.0
562_totalRNA,DHX15,4,24537166,24540171,-,fully novel,donor,0.34878025,0.0325935,0.31618675,0.1239548494983277,0.4281535453889158,1.1329152836852918e-05,71.0,10.0,208.0,156.0
562_totalRNA,ARHGAP24,4,85653123,85721884,+,novel splice site,donor,0.2625475,0.030094,0.2324534999999999,0.1003401360544217,0.334511915951608,0.0107334642535114,21.0,4.0,82.0,95.0
562_totalRNA,CEP72,5,647917,648099,+,novel splice site,donor,0.3125374999999999,0.0175964999999999,0.2949409999999999,0.1762956010941909,0.4124926884449839,1.1483581724349232e-05,31.0,2.0,101.0,153.0
562_totalRNA,RBM48,7,92534971,92536433,+,novel splice site,donor,0.34378125,0.0275944999999999,0.3161867499999999,0.1356686127328329,0.4482758620689655,0.0001741311611834,38.0,4.0,110.0,103.0
562_totalRNA,.,GL000224.1,106137,110187,.,fully novel,donor,0.65371925,0.4150169999999999,0.23870225,0.0533905008429507,0.4219225193985731,0.0231508994651383,184.0,93.0,273.0,245.0
562_totalRNA,SLC25A53,X,104131224,104131847,-,novel splice site,donor,0.29379125,0.0125975,0.28119375,0.1912956905134404,0.3455395832358426,0.0002010144116455,29.0,1.0,98.0,94.0
562_totalRNA,LRP8,1,53274821,53275630,-,novel splice site,acceptor,0.28629275,0.0325935,0.25369925,0.1776687481415403,0.3217948717948717,2.411833925044417e-05,66.0,9.0,231.0,235.0
562_totalRNA,.,1,150969132,150977037,.,novel splice site,acceptor,0.27629475,0.03134375,0.2449509999999999,0.068946497517926,0.3846153846153846,0.0045153657861015,29.0,5.0,103.0,107.0
562_totalRNA,OR51B5,11,5345900,5505559,-,novel splice site,acceptor,0.2975405,0.0001,0.2974405,0.134453781512605,0.4464285714285714,1.5505049021693997e-05,33.0,0.0,109.0,86.0
562_totalRNA,CRNDE,16,54853569,54872404,-,novel splice site,acceptor,0.9424115,0.71870625,0.2237052499999999,0.1036036036036036,0.3282307104787582,0.0158967820860864,100.0,90.0,108.0,125.0
562_totalRNA,TMEM241,18,23351995,23352195,-,novel splice site,acceptor,0.2575485,0.015097,0.2424515,0.1286747307810299,0.3409090909090909,0.0004051293831673,30.0,2.0,114.0,127.0
562_totalRNA,.,2,78322734,78485793,.,novel splice site,acceptor,0.26879625,0.03134375,0.2374525,0.0956521739130434,0.3392857142857143,0.0129011350865798,22.0,3.0,85.0,79.0
562_totalRNA,.,21,6465020,6467902,.,novel splice site,acceptor,0.9999,0.6374725,0.3624275,0.3419354838709677,0.3861386138613861,3.990278832206039e-08,91.0,108.0,91.0,169.0
562_totalRNA,CEP72,5,648224,652987,+,novel splice site,acceptor,0.32878425,0.0175964999999999,0.31118775,0.2659774436090225,0.3583690079805506,2.045422869392512e-07,65.0,2.0,203.0,153.0
562_totalRNA,.,5,54401866,54432419,.,novel splice site,acceptor,0.305039,0.040092,0.264947,0.1077456298975286,0.3492063492063492,0.0069498170277126,25.0,5.0,84.0,88.0
562_totalRNA,.,5,57173927,57175447,.,novel splice site,acceptor,0.28879225,0.055089,0.2337032499999999,0.0879591741684797,0.2960687052598816,0.0001683193415645,112.0,35.0,388.0,377.0
562_totalRNA,RPL7L1,6,42881206,42889180,+,fully novel,acceptor,0.62122575,0.3775245,0.24370125,0.0620915032679738,0.480373285650332,0.020319381378333,138.0,194.0,238.0,535.0
SC34,Cspp1,chr1,10061867,10061986,+,fully novel,donor,0.6612177499999999,0.25005,0.4111677499999999,0.1999999999999999,0.6190476190476191,0.0003658169324807,43.0,25.0,65.0,98.0
SC34,Nyap2,chr1,81269254,81271914,+,novel splice site,donor,0.2313037499999999,0.010098,0.2212057499999999,0.1052631578947368,0.3435953820780649,0.0002648427427632,21.0,1.0,91.0,110.0
SC34,D2hgdh,chr1,93826872,93827740,+,novel splice site,donor,0.5574884999999999,0.1325734999999999,0.4249149999999999,0.1380952380952381,0.6609022556390978,0.0002770026393914,33.0,9.0,59.0,70.0
SC34,3110009E18Rik,chr1,120121218,120126332,+,novel splice site,donor,0.53874225,0.010098,0.5286442499999999,0.4939637826961771,0.5752194258028063,7.143861404015816e-42,354.0,4.0,662.0,502.0
SC34,.,chr1,176756516,177107426,.,fully novel,donor,0.524995,0.0001,0.524895,0.3181818181818182,1.0,2.2974896492997433e-13,45.0,0.0,88.0,92.0
SC34,.,chr1,192778673,192794879,.,fully novel,donor,0.7924415,0.480004,0.3124375,0.2199999999999999,0.3903225806451612,0.0371930532936532,43.0,36.0,54.0,75.0
SC34,Pcmt1,chr10,7634917,7635336,-,fully novel,donor,0.3687762499999999,0.085083,0.2836932499999999,0.0935815776580107,0.4138369138369138,0.0071033457664325,53.0,5.0,145.0,58.0
SC34,Hace1,chr10,45638404,45639767,+,novel splice site,donor,0.4675065,0.06133775,0.4061687499999999,0.3908706016736609,0.4290305851319251,1.3832192307471988e-25,520.0,65.0,1115.0,1149.0
SC34,Ube2d1,chr10,71262263,71263584,-,novel splice site,donor,0.63372325,0.0075985,0.62612475,0.5982836520904787,0.6630674434564224,2.026645269171008e-73,860.0,8.0,1356.0,1179.0
SC34,Specc1l,chr10,75212220,75228754,+,novel splice site,donor,0.2325535,0.0138472499999999,0.21870625,0.1856998264893001,0.2430422786643746,3.0099973528509623e-14,279.0,16.0,1201.0,1043.0
SC34,Col18a1,chr10,77096536,77116506,-,novel splice site,donor,0.3812737499999999,0.04634075,0.334933,0.2433862433862434,0.4595635430038511,1.816938027571169e-05,43.0,4.0,112.0,89.0
SC34,Rps15,chr10,80293855,80293998,+,fully novel,donor,0.9999,0.10382925,0.89607075,0.8048780487804879,0.9873417721518988,2.136840430571992e-30,55.0,36.0,55.0,303.0
SC34,Tmprss9,chr10,80887556,80888129,+,novel splice site,donor,0.554989,0.0001,0.554889,0.4743589743589743,0.6039603960396039,9.478194428240011e-26,129.0,0.0,232.0,165.0
SC34,Celf5,chr10,81469524,81469837,-,novel splice site,donor,0.50374925,0.0001,0.50364925,0.4285714285714285,0.5833333333333334,7.410471986659133e-17,42.0,0.0,83.0,162.0
SC34,Txnrd1,chr10,82879811,82881802,+,fully novel,donor,0.9999,0.380024,0.6198760000000001,0.2962962962962963,1.0,3.440834533863061e-20,144.0,39.0,144.0,90.0
SC34,Washc4,chr10,83560527,83560926,+,novel splice site,donor,0.68871225,0.03634275,0.6523695,0.6296412556053812,0.7014090343970161,6.386634239129652e-45,197.0,22.0,286.0,679.0
SC34,Tmcc3,chr10,94375434,94430522,+,novel splice site,donor,0.9999,0.71870625,0.28119375,0.1724137931034483,0.3333333333333333,7.698136717179339e-05,58.0,76.0,58.0,106.0
SC34,Usp15,chr10,123146939,123150961,-,novel splice site,donor,0.4387622499999999,0.02634475,0.4124175,0.3808685832858047,0.4569086789595423,2.2715758432018128e-37,999.0,62.0,2299.0,2794.0
SC34,Ranbp17,chr11,33318348,33325707,-,novel splice site,donor,0.51374725,0.015097,0.4986502499999999,0.4359552920186808,0.5638544891640866,1.7701727831352473e-29,197.0,6.0,380.0,359.0
SC34,Nfe2l1,chr11,96822287,96827197,-,novel splice site,donor,0.34128175,0.01634675,0.324935,0.1273836765827612,0.5277554304102976,5.7845103413426587e-08,61.0,2.0,179.0,113.0
SC34,Arhgap23,chr11,97446552,97448110,+,novel splice site,donor,0.6174765,0.09633075,0.52114575,0.3855910705225773,0.6627302786962683,5.031361499803498e-17,128.0,21.0,210.0,219.0
SC34,Rpl27,chr11,101442651,101443500,+,novel splice site,donor,0.3275345,0.0775845,0.24995,0.0698058472353143,0.322209238823344,2.0886341415610763e-10,888.0,267.0,2815.0,1892.0
SC34,Caskin2,chr11,115805190,115806138,-,novel splice site,donor,0.2200559999999999,0.0001,0.2199559999999999,0.1206896551724138,0.2888888888888888,1.3141162328758688e-08,32.0,0.0,147.0,215.0
SC34,Rfng,chr11,120781275,120781407,-,fully novel,donor,0.44126175,0.1563187499999999,0.284943,0.1425130469690887,0.4259433962264151,4.98412152772791e-05,120.0,32.0,282.0,203.0
SC34,Rab10os,chr12,3238113,3239194,+,novel splice site,donor,0.305039,0.0001,0.304939,0.1702127659574468,0.4114285714285714,9.677864539963094e-23,171.0,0.0,541.0,501.0
SC34,Rab10os,chr12,3239010,3239194,+,novel splice site,donor,0.2662967499999999,0.0001,0.26619675,0.238095238095238,0.3125,9.82206224210364e-13,29.0,0.0,110.0,443.0
SC34,Asap2,chr12,21206389,21210105,+,novel splice site,donor,0.26379725,0.01634675,0.2474505,0.2116917400606364,0.2818195860364535,7.444311377729875e-16,174.0,12.0,665.0,993.0
SC34,Dock4,chr12,40834731,40835769,+,novel splice site,donor,0.35377925,0.02384525,0.329934,0.2059178743961352,0.4404523339684262,3.052106082854281e-14,71.0,12.0,200.0,540.0
SC34,9330151L19Rik,chr12,69197302,69197727,+,novel splice site,donor,0.30628875,0.075085,0.2312037499999999,0.0753153153153153,0.3333333333333333,0.0309318050922938,37.0,6.0,120.0,69.0
SC34,.,chr12,73112255,73167999,.,novel splice site,donor,0.679964,0.37877425,0.30118975,0.2068334350213544,0.4074134375339194,0.0017159069386372,91.0,63.0,134.0,167.0
SC34,Spata7,chr12,98634320,98634590,+,novel splice site,donor,0.869926,0.0325935,0.8373324999999999,0.8125640150221918,0.8723641949448401,8.20791647839297e-32,139.0,3.0,159.0,97.0
SC34,Kif13a,chr13,46816399,46817752,-,novel splice site,donor,0.2525495,0.04134175,0.2112077499999999,0.1358005530786162,0.2992656642400738,6.907250184684154e-06,57.0,16.0,223.0,393.0
SC34,Ssbp2,chr13,91564714,91642301,+,novel splice site,donor,0.904919,0.5524895,0.3524295,0.1919191919191919,0.5217391304347826,0.0028635244878572,43.0,57.0,48.0,103.0
SC34,.,chr13,99900676,100041421,.,novel splice site,donor,0.45625875,0.0001,0.45615875,0.24,0.9444444444444444,4.43365061824846e-11,40.0,0.0,90.0,89.0
SC34,Plpp1,chr13,112805471,112806360,+,fully novel,donor,0.33878225,0.040092,0.29869025,0.1958678987713955,0.3868421052631579,3.336538644429005e-06,125.0,5.0,368.0,103.0
SC34,Plpp1,chr13,112805703,112806360,+,fully novel,donor,0.8174365,0.43626275,0.38117375,0.0705128205128204,0.6436970194148209,0.0002731050761335,145.0,25.0,177.0,58.0
SC34,.,chr14,7089952,7105372,.,novel splice site,donor,0.430014,0.18631275,0.24370125,0.0608098012849245,0.4432487922705311,0.0245737606735549,70.0,18.0,165.0,97.0
SC34,Ercc6,chr14,32541355,32541914,+,novel splice site,donor,0.47625475,0.2063087499999999,0.269946,0.2149374035328417,0.3250450376196588,1.2598092521870328e-06,287.0,130.0,603.0,621.0
SC34,Taf2,chr15,55022325,55026114,-,novel splice site,donor,0.26129775,0.0001,0.26119775,0.2436974789915966,0.2722222222222222,4.7186316594964065e-22,147.0,0.0,571.0,793.0
SC34,Pvt1,chr15,62160129,62174123,+,novel splice site,donor,0.3525295,0.0001,0.3524295,0.2,0.4324324324324324,1.4758402150521223e-11,50.0,0.0,140.0,137.0
SC34,Rangap1,chr15,81714451,81714644,-,fully novel,donor,0.62622475,0.3375325,0.28869225,0.1809583858764186,0.4333333333333333,0.0193223504153107,66.0,33.0,106.0,97.0
SC34,.,chr15,95748808,95772538,.,novel splice site,donor,0.65371925,0.43126375,0.2224554999999999,0.1573033707865169,0.3038461538461539,0.0283010779007636,135.0,77.0,206.0,178.0
SC34,.,chr15,98932275,99037246,.,fully novel,donor,0.38377325,0.0001,0.38367325,0.3125,0.4594594594594595,1.321687763349984e-05,40.0,0.0,105.0,42.0
SC34,Racgap1,chr15,99621027,99621329,-,fully novel,donor,0.7312037499999999,0.475005,0.2561987499999999,0.1102725839152963,0.4573684210526315,0.0346983344301016,68.0,73.0,95.0,153.0
SC34,Hoxc6,chr15,102998772,103009842,+,novel splice site,donor,0.3125374999999999,0.07133575,0.2412017499999999,0.0593922651933701,0.3555555555555555,0.0015298225379975,56.0,13.0,181.0,134.0
SC34,Eef2kmt,chr16,5246587,5246760,-,fully novel,donor,0.2800439999999999,0.040092,0.2399519999999999,0.1739727848942866,0.3148818394720034,0.0010984188392968,65.0,3.0,238.0,77.0
SC34,Eef2kmt,chr16,5246773,5246884,-,fully novel,donor,0.4625074999999999,0.0088482499999999,0.4536592499999999,0.3241379310344827,0.6058058058058058,7.278013133283317e-17,179.0,1.0,388.0,128.0
SC34,Yars2,chr16,16306600,16306696,+,novel splice site,donor,0.3125374999999999,0.0001,0.3124375,0.1967213114754098,0.4468085106382978,1.723702474011454e-10,56.0,0.0,180.0,135.0
SC34,Stxbp5l,chr16,37383706,37384642,-,novel splice site,donor,0.34128175,0.025095,0.31618675,0.2218762972187629,0.4069886947584789,1.2086179976754925e-07,41.0,3.0,120.0,146.0
SC34,Cox17,chr16,38347205,38349215,+,fully novel,donor,0.8324334999999999,0.1325734999999999,0.6998599999999999,0.5406044592324378,0.8839177750906893,4.989962427183671e-28,590.0,26.0,700.0,146.0
SC34,Zbtb11,chr16,56002827,56004072,+,novel splice site,donor,0.65621875,0.05633875,0.59988,0.5847016635660168,0.6182966517521069,3.030105885688685e-44,518.0,33.0,787.0,629.0
SC34,.,chr16,76061297,76063847,.,fully novel,donor,0.6024795,0.090082,0.5123975,0.1233437391605966,0.6578249336870027,2.387032296235392e-21,567.0,63.0,961.0,347.0
SC34,Son,chr16,91660296,91660379,+,fully novel,donor,0.90866825,0.455009,0.4536592499999999,0.1271116975930058,0.7006802721088435,1.4803285127535422e-08,114.0,58.0,130.0,129.0
SC34,Gm10785,chr16,91691138,91694181,+,novel splice site,donor,0.55623875,0.0825835,0.4736552499999999,0.176551724137931,0.6961451247165533,1.562750761113905e-05,54.0,4.0,95.0,49.0
SC34,9030025P20Rik,chr17,14984447,14988480,+,fully novel,donor,0.7312037499999999,0.3025394999999999,0.4286642499999999,0.127465483234714,0.7469651741293533,1.5059822249484045e-07,81.0,128.0,118.0,366.0
SC34,.,chr17,14988592,14992346,.,fully novel,donor,0.3937712499999999,0.0001,0.39367125,0.2957746478873239,0.4538152610441767,3.2018827501280085e-41,322.0,0.0,806.0,1262.0
SC34,.,chr17,17037403,17085889,.,novel splice site,donor,0.23880225,0.010098,0.22870425,0.1704742625795257,0.2679538771088067,1.2432651960289008e-10,106.0,5.0,444.0,364.0
SC34,.,chr17,21929103,22339720,.,fully novel,donor,0.94991,0.72620475,0.22370525,0.099537037037037,0.3047619047619048,0.0092480666725448,92.0,72.0,98.0,99.0
SC34,.,chr17,22376903,22377696,.,fully novel,donor,0.4425115,0.0375925,0.404919,0.247741935483871,0.5618812790982591,6.903406495974914e-05,32.0,2.0,72.0,53.0
SC34,Trerf1,chr17,47230317,47269819,+,novel splice site,donor,0.2575485,0.0001,0.2574485,0.1873198847262248,0.3237704918032787,9.042591734067269e-22,203.0,0.0,809.0,662.0
SC34,Ptprs,chr17,56426456,56426555,-,fully novel,donor,0.8374325,0.6224755,0.214957,0.1522401043932144,0.2825958702064897,0.0216004714923213,183.0,73.0,218.0,117.0
SC34,Sult6b1,chr17,78885217,78888189,-,novel splice site,donor,0.210058,0.0001,0.209958,0.1717171717171717,0.2676056338028169,3.184480948586866e-08,48.0,0.0,232.0,180.0
SC34,Mkx,chr18,6937202,6986138,-,novel splice site,donor,0.480004,0.0088482499999999,0.47115575,0.4262949614868207,0.546138072453862,1.217654380189824e-27,177.0,2.0,372.0,313.0
SC34,.,chr18,38493276,38497853,.,fully novel,donor,0.734953,0.2900419999999999,0.444911,0.3842917251051893,0.5050680720245938,8.799637624664362e-11,170.0,65.0,230.0,226.0
SC34,Hmgxb3,chr18,61159213,61160147,-,fully novel,donor,0.88367325,0.3775245,0.5061487499999999,0.22165820642978,0.6005235602094241,0.0018062099694641,179.0,6.0,202.0,16.0
SC34,Adnp2,chr18,80137574,80138152,-,novel splice site,donor,0.73370325,0.04134175,0.6923615000000001,0.6652292495945746,0.7206558860926329,4.5985013532707656e-48,437.0,12.0,592.0,323.0
SC34,Ahnak,chr19,9010093,9012216,+,fully novel,donor,0.4625074999999999,0.09133175,0.3711757499999999,0.1232624113475177,0.7735119047619048,2.414165059354732e-06,64.0,21.0,145.0,160.0
SC34,Ccdc86,chr19,10948810,10948869,-,fully novel,donor,0.5224955,0.28379325,0.23870225,0.1153829473501604,0.3970061142736664,0.0020183872275157,175.0,75.0,342.0,265.0
SC34,Prune2,chr19,17193430,17195922,+,novel splice site,donor,0.874925,0.2350529999999999,0.639872,0.55348402353847,0.7197817973011771,3.980046682983279e-43,519.0,179.0,597.0,764.0
SC34,Cntrl,chr2,35173158,35173606,+,novel splice site,donor,0.27129575,0.0001,0.27119575,0.2307692307692307,0.3658536585365853,2.2415143920242592e-08,40.0,0.0,149.0,130.0
SC34,Cdh22,chr2,165181460,165183238,-,novel splice site,donor,0.49875025,0.0225955,0.47615475,0.4265186841938683,0.5310466945843485,4.986729365255334e-32,246.0,11.0,493.0,554.0
SC34,.,chr2,177301365,177304785,.,fully novel,donor,0.9424115,0.35127975,0.59113175,0.4010863350485992,0.71106830798983,2.7590402402560845e-20,282.0,38.0,298.0,109.0
SC34,.,chr2,178055210,178058617,.,fully novel,donor,0.78869225,0.05009,0.73860225,0.6408532536520585,0.8304581176921603,2.5396102633078897e-27,153.0,6.0,196.0,122.0
SC34,Ogfr,chr2,180595100,180595315,+,fully novel,donor,0.30628875,0.075085,0.2312037499999999,0.1804933310470864,0.2843973796164394,1.17206055429415e-09,434.0,91.0,1421.0,1353.0
SC34,Ogfr,chr2,180595235,180595369,+,fully novel,donor,0.6524695,0.0001,0.6523695,0.4797297297297297,1.0,7.165223978924416e-52,354.0,0.0,613.0,359.0
SC34,Oprl1,chr2,181715230,181715356,+,novel splice site,donor,0.3625275,0.05383925,0.30868825,0.2637900059884224,0.353506137130567,1.2647562532427822e-09,108.0,14.0,297.0,267.0
SC34,Arnt,chr3,95476183,95478041,+,novel splice site,donor,0.210058,0.0088482499999999,0.20120975,0.1484367855805348,0.258974884590458,2.900631070965679e-12,116.0,3.0,558.0,604.0
SC34,Syt6,chr3,103576448,103579858,+,novel splice site,donor,0.23880225,0.0375925,0.20120975,0.0803571428571428,0.3048780487804878,0.004278797325064,39.0,5.0,162.0,111.0
SC34,.,chr3,107943321,107950796,.,novel splice site,donor,0.7024595,0.3225355,0.379924,0.1688311688311689,0.5898012747314191,0.0023017241717614,64.0,21.0,91.0,63.0
SC34,Miga1,chr3,152290910,152292556,-,novel splice site,donor,0.519996,0.010098,0.509898,0.461890126776796,0.551114636890665,3.507149715125578e-32,164.0,3.0,318.0,394.0
